finger,function,intent,value_norm,value_scaled
if,piecewise,0.5879396984924623,0.6284250273708994,3.0140653339079253
if,piecewise,0.592964824120603,0.6291412436778412,3.0174805879326922
if,piecewise,0.5979899497487438,0.629857459984783,3.02089584195746
if,piecewise,0.6030150753768845,0.6305736762917248,3.024311095982227
if,piecewise,0.6080402010050251,0.6312898925986665,3.0277263500069944
if,piecewise,0.6130653266331658,0.6320061089056083,3.0311416040317614
if,piecewise,0.6180904522613065,0.63272232521255,3.0345568580565287
if,piecewise,0.6231155778894473,0.6334385415194917,3.0379721120812957
if,piecewise,0.628140703517588,0.6341547578264335,3.041387366106063
if,piecewise,0.6331658291457286,0.6348709741333752,3.04480262013083
if,piecewise,0.6381909547738693,0.635587190440317,3.048217874155597
if,piecewise,0.6432160804020101,0.6363034067472587,3.0516331281803644
if,piecewise,0.6482412060301508,0.6370196230542005,3.0550483822051313
if,piecewise,0.6532663316582915,0.6377358393611422,3.0584636362298987
if,piecewise,0.6582914572864321,0.6384520556680839,3.0618788902546656
if,piecewise,0.6633165829145728,0.6391682719750257,3.0652941442794326
if,piecewise,0.6683417085427136,0.6398844882819674,3.0687093983042
if,piecewise,0.6733668341708543,0.6406007045889092,3.072124652328967
if,piecewise,0.678391959798995,0.6413169208958509,3.0755399063537343
if,piecewise,0.6834170854271356,0.6420331372027926,3.0789551603785013
if,piecewise,0.6884422110552764,0.6427493535097344,3.0823704144032686
if,piecewise,0.6934673366834171,0.6434655698166762,3.085785668428036
if,piecewise,0.6984924623115578,0.644181786123618,3.0892009224528034
if,piecewise,0.7035175879396985,0.6448980024305597,3.0926161764775704
if,piecewise,0.7085427135678392,0.6456142187375015,3.0960314305023373
if,piecewise,0.7135678391959799,0.6463304350444432,3.0994466845271047
if,piecewise,0.7185929648241206,0.647046651351385,3.1028619385518716
if,piecewise,0.7236180904522613,0.6477628676583267,3.106277192576639
if,piecewise,0.7286432160804021,0.6484790839652684,3.109692446601406
if,piecewise,0.7336683417085427,0.6491953002722102,3.113107700626173
if,piecewise,0.7386934673366834,0.6499115165791519,3.1165229546509403
if,piecewise,0.7437185929648241,0.6506277328860937,3.1199382086757073
if,piecewise,0.7487437185929648,0.6513439491930354,3.1233534627004746
if,piecewise,0.7537688442211056,0.6520601654999771,3.1267687167252416
if,piecewise,0.7587939698492463,0.6527763818069189,3.130183970750009
if,piecewise,0.7638190954773869,0.6534925981138606,3.133599224774776
if,piecewise,0.7688442211055276,0.6542088144208024,3.137014478799543
if,piecewise,0.7738693467336684,0.6549250307277441,3.1404297328243103
if,piecewise,0.7788944723618091,0.655641247034686,3.1438449868490776
if,piecewise,0.7839195979899498,0.6563574633416277,3.147260240873845
if,piecewise,0.7889447236180904,0.6570736796485694,3.150675494898612
if,piecewise,0.7939698492462312,0.6577898959555112,3.1540907489233794
if,piecewise,0.7989949748743719,0.6585061122624529,3.1575060029481463
if,piecewise,0.8040201005025126,0.6592223285693947,3.1609212569729133
if,piecewise,0.8090452261306533,0.6599385448763364,3.1643365109976807
if,piecewise,0.8140703517587939,0.6606547611832781,3.1677517650224476
if,piecewise,0.8190954773869347,0.6613709774902199,3.171167019047215
if,piecewise,0.8241206030150754,0.6620871937971616,3.174582273071982
if,piecewise,0.8291457286432161,0.6628034101041034,3.1779975270967493
if,piecewise,0.8341708542713568,0.6635196264110451,3.1814127811215163
if,piecewise,0.8391959798994975,0.6642358427179869,3.184828035146283
if,piecewise,0.8442211055276382,0.6649520590249286,3.1882432891710506
if,piecewise,0.8492462311557789,0.6656682753318703,3.1916585431958175
if,piecewise,0.8542713567839196,0.6663844916388121,3.195073797220585
if,piecewise,0.8592964824120604,0.6671007079457538,3.198489051245352
if,piecewise,0.864321608040201,0.6678169242526956,3.201904305270119
if,piecewise,0.8693467336683417,0.6685331405596373,3.205319559294886
if,piecewise,0.8743718592964824,0.6692493568665792,3.2087348133196536
if,piecewise,0.8793969849246231,0.6699655731735209,3.212150067344421
if,piecewise,0.8844221105527639,0.6706817894804626,3.215565321369188
if,piecewise,0.8894472361809045,0.6713980057874044,3.2189805753939553
if,piecewise,0.8944723618090452,0.6721142220943461,3.2223958294187223
if,piecewise,0.8994974874371859,0.6728304384012879,3.2258110834434897
if,piecewise,0.9045226130653267,0.6735466547082296,3.2292263374682566
if,piecewise,0.9095477386934674,0.6742628710151714,3.2326415914930235
if,piecewise,0.914572864321608,0.6749790873221131,3.236056845517791
if,piecewise,0.9195979899497487,0.6756953036290548,3.239472099542558
if,piecewise,0.9246231155778895,0.6764115199359966,3.2428873535673253
if,piecewise,0.9296482412060302,0.6771277362429383,3.246302607592092
if,piecewise,0.9346733668341709,0.6778439525498801,3.249717861616859
if,piecewise,0.9396984924623115,0.6785601688568218,3.2531331156416265
if,piecewise,0.9447236180904522,0.6792763851637635,3.2565483696663935
if,piecewise,0.949748743718593,0.6799926014707053,3.259963623691161
if,piecewise,0.9547738693467337,0.680708817777647,3.263378877715928
if,piecewise,0.9597989949748744,0.6814250340845889,3.2667941317406957
if,piecewise,0.964824120603015,0.6821412503915305,3.270209385765462
if,piecewise,0.9698492462311558,0.6828574666984724,3.27362463979023
if,piecewise,0.9748743718592965,0.6835736830054141,3.277039893814997
if,piecewise,0.9798994974874372,0.6842898993123558,3.280455147839764
if,piecewise,0.9849246231155779,0.6850061156192976,3.2838704018645313
if,piecewise,0.9899497487437187,0.6857223319262393,3.287285655889298
if,piecewise,0.9949748743718593,0.6864385482331811,3.2907009099140656
if,piecewise,1.0,0.6871547645401228,3.2941161639388326
mf,linear,0.0,0.0,0.015513889926385232
mf,linear,0.005025125628140704,0.005025125628140704,0.04326270146788207
mf,linear,0.010050251256281407,0.010050251256281407,0.0710115130093789
mf,linear,0.01507537688442211,0.01507537688442211,0.09876032455087573
mf,linear,0.020100502512562814,0.020100502512562814,0.12650913609237258
mf,linear,0.02512562814070352,0.02512562814070352,0.15425794763386938
mf,linear,0.03015075376884422,0.03015075376884422,0.1820067591753662
mf,linear,0.035175879396984924,0.035175879396984924,0.20975557071686304
mf,linear,0.04020100502512563,0.04020100502512563,0.2375043822583599
mf,linear,0.04522613065326633,0.04522613065326633,0.26525319379985673
mf,linear,0.05025125628140704,0.05025125628140704,0.29300200534135357
mf,linear,0.05527638190954774,0.05527638190954774,0.32075081688285045
mf,linear,0.06030150753768844,0.06030150753768844,0.34849962842434723
mf,linear,0.06532663316582915,0.06532663316582915,0.3762484399658441
mf,linear,0.07035175879396985,0.07035175879396985,0.4039972515073409
mf,linear,0.07537688442211056,0.07537688442211056,0.4317460630488378
mf,linear,0.08040201005025126,0.08040201005025126,0.4594948745903346
mf,linear,0.08542713567839195,0.08542713567839195,0.4872436861318314
mf,linear,0.09045226130653267,0.09045226130653267,0.5149924976733282
mf,linear,0.09547738693467336,0.09547738693467336,0.5427413092148251
mf,linear,0.10050251256281408,0.10050251256281408,0.5704901207563219
mf,linear,0.10552763819095477,0.10552763819095477,0.5982389322978188
mf,linear,0.11055276381909548,0.11055276381909548,0.6259877438393157
mf,linear,0.11557788944723618,0.11557788944723618,0.6537365553808124
mf,linear,0.12060301507537688,0.12060301507537688,0.6814853669223092
mf,linear,0.12562814070351758,0.12562814070351758,0.709234178463806
mf,linear,0.1306532663316583,0.1306532663316583,0.736982990005303
mf,linear,0.135678391959799,0.135678391959799,0.7647318015467998
mf,linear,0.1407035175879397,0.1407035175879397,0.7924806130882965
mf,linear,0.1457286432160804,0.1457286432160804,0.8202294246297933
mf,linear,0.15075376884422112,0.15075376884422112,0.8479782361712903
mf,linear,0.15577889447236182,0.15577889447236182,0.8757270477127871
mf,linear,0.16080402010050251,0.16080402010050251,0.903475859254284
mf,linear,0.1658291457286432,0.1658291457286432,0.9312246707957808
mf,linear,0.1708542713567839,0.1708542713567839,0.9589734823372775
mf,linear,0.17587939698492464,0.17587939698492464,0.9867222938787745
mf,linear,0.18090452261306533,0.18090452261306533,1.0144711054202713
mf,linear,0.18592964824120603,0.18592964824120603,1.0422199169617679
mf,linear,0.19095477386934673,0.19095477386934673,1.0699687285032649
mf,linear,0.19597989949748745,0.19597989949748745,1.0977175400447616
mf,linear,0.20100502512562815,0.20100502512562815,1.1254663515862584
mf,linear,0.20603015075376885,0.20603015075376885,1.1532151631277554
mf,linear,0.21105527638190955,0.21105527638190955,1.1809639746692522
mf,linear,0.21608040201005024,0.21608040201005024,1.208712786210749
mf,linear,0.22110552763819097,0.22110552763819097,1.236461597752246
mf,linear,0.22613065326633167,0.22613065326633167,1.2642104092937427
mf,linear,0.23115577889447236,0.23115577889447236,1.2919592208352395
mf,linear,0.23618090452261306,0.23618090452261306,1.3197080323767363
mf,linear,0.24120603015075376,0.24120603015075376,1.347456843918233
mf,linear,0.24623115577889448,0.24623115577889448,1.37520565545973
mf,linear,0.25125628140703515,0.25125628140703515,1.4029544670012266
mf,linear,0.2562814070351759,0.2562814070351759,1.4307032785427236
mf,linear,0.2613065326633166,0.2613065326633166,1.4584520900842206
mf,linear,0.2663316582914573,0.2663316582914573,1.4862009016257172
mf,linear,0.271356783919598,0.271356783919598,1.5139497131672142
mf,linear,0.2763819095477387,0.2763819095477387,1.5416985247087112
mf,linear,0.2814070351758794,0.2814070351758794,1.5694473362502077
mf,linear,0.2864321608040201,0.2864321608040201,1.5971961477917047
mf,linear,0.2914572864321608,0.2914572864321608,1.6249449593332013
mf,linear,0.2964824120603015,0.2964824120603015,1.6526937708746983
mf,linear,0.30150753768844224,0.30150753768844224,1.6804425824161953
mf,linear,0.3065326633165829,0.3065326633165829,1.708191393957692
mf,linear,0.31155778894472363,0.31155778894472363,1.7359402054991888
mf,linear,0.3165829145728643,0.3165829145728643,1.7636890170406856
mf,linear,0.32160804020100503,0.32160804020100503,1.7914378285821826
mf,linear,0.32663316582914576,0.32663316582914576,1.8191866401236794
mf,linear,0.3316582914572864,0.3316582914572864,1.8469354516651761
mf,linear,0.33668341708542715,0.33668341708542715,1.8746842632066731
mf,linear,0.3417085427135678,0.3417085427135678,1.9024330747481697
mf,linear,0.34673366834170855,0.34673366834170855,1.9301818862896667
mf,linear,0.35175879396984927,0.35175879396984927,1.9579306978311637
mf,linear,0.35678391959798994,0.35678391959798994,1.9856795093726602
mf,linear,0.36180904522613067,0.36180904522613067,2.0134283209141572
mf,linear,0.36683417085427134,0.36683417085427134,2.0411771324556542
mf,linear,0.37185929648241206,0.37185929648241206,2.068925943997151
mf,linear,0.3768844221105528,0.3768844221105528,2.096674755538648
mf,linear,0.38190954773869346,0.38190954773869346,2.124423567080145
mf,linear,0.3869346733668342,0.3869346733668342,2.1521723786216413
mf,linear,0.3919597989949749,0.3919597989949749,2.1799211901631383
mf,linear,0.3969849246231156,0.3969849246231156,2.2076700017046353
mf,linear,0.4020100502512563,0.4020100502512563,2.235418813246132
mf,linear,0.40703517587939697,0.40703517587939697,2.263167624787629
mf,linear,0.4120603015075377,0.4120603015075377,2.290916436329126
mf,linear,0.4170854271356784,0.4170854271356784,2.318665247870623
mf,linear,0.4221105527638191,0.4221105527638191,2.3464140594121194
mf,linear,0.4271356783919598,0.4271356783919598,2.3741628709536164
mf,linear,0.4321608040201005,0.4321608040201005,2.401911682495113
mf,linear,0.4371859296482412,0.4371859296482412,2.42966049403661
mf,linear,0.44221105527638194,0.44221105527638194,2.457409305578107
mf,linear,0.4472361809045226,0.4472361809045226,2.4851581171196035
mf,linear,0.45226130653266333,0.45226130653266333,2.5129069286611005
mf,linear,0.457286432160804,0.457286432160804,2.540655740202597
mf,linear,0.4623115577889447,0.4623115577889447,2.568404551744094
mf,linear,0.46733668341708545,0.46733668341708545,2.596153363285591
mf,linear,0.4723618090452261,0.4723618090452261,2.6239021748270877
mf,linear,0.47738693467336685,0.47738693467336685,2.6516509863685847
mf,linear,0.4824120603015075,0.4824120603015075,2.679399797910081
mf,linear,0.48743718592964824,0.48743718592964824,2.707148609451578
mf,linear,0.49246231155778897,0.49246231155778897,2.734897420993075
mf,linear,0.49748743718592964,0.49748743718592964,2.7626462325345718
mf,linear,0.5025125628140703,0.5025125628140703,2.7903950440760683
mf,linear,0.507537688442211,0.507537688442211,2.8181438556175653
mf,linear,0.5125628140703518,0.5125628140703518,2.8458926671590623
mf,linear,0.5175879396984925,0.5175879396984925,2.8736414787005593
mf,linear,0.5226130653266332,0.5226130653266332,2.9013902902420563
mf,linear,0.5276381909547738,0.5276381909547738,2.9291391017835524
mf,linear,0.5326633165829145,0.5326633165829145,2.9568879133250494
mf,linear,0.5376884422110553,0.5376884422110553,2.9846367248665464
mf,linear,0.542713567839196,0.542713567839196,3.0123855364080434
mf,linear,0.5477386934673367,0.5477386934673367,3.0401343479495404
mf,linear,0.5527638190954774,0.5527638190954774,3.0678831594910374
mf,linear,0.5577889447236181,0.5577889447236181,3.0956319710325335
mf,linear,0.5628140703517588,0.5628140703517588,3.1233807825740305
mf,linear,0.5678391959798995,0.5678391959798995,3.1511295941155275
mf,linear,0.5728643216080402,0.5728643216080402,3.1788784056570245
mf,linear,0.577889447236181,0.577889447236181,3.2066272171985215
mf,linear,0.5829145728643216,0.5829145728643216,3.2343760287400176
mf,linear,0.5879396984924623,0.5879396984924623,3.2621248402815146
mf,linear,0.592964824120603,0.592964824120603,3.2898736518230116
mf,linear,0.5979899497487438,0.5979899497487438,3.3176224633645086
mf,linear,0.6030150753768845,0.6030150753768845,3.3453712749060056
mf,linear,0.6080402010050251,0.6080402010050251,3.373120086447502
mf,linear,0.6130653266331658,0.6130653266331658,3.400868897988999
mf,linear,0.6180904522613065,0.6180904522613065,3.4286177095304957
mf,linear,0.6231155778894473,0.6231155778894473,3.4563665210719927
mf,linear,0.628140703517588,0.628140703517588,3.4841153326134897
mf,linear,0.6331658291457286,0.6331658291457286,3.5118641441549863
mf,linear,0.6381909547738693,0.6381909547738693,3.5396129556964833
mf,linear,0.6432160804020101,0.6432160804020101,3.5673617672379803
mf,linear,0.6482412060301508,0.6482412060301508,3.595110578779477
mf,linear,0.6532663316582915,0.6532663316582915,3.622859390320974
mf,linear,0.6582914572864321,0.6582914572864321,3.6506082018624704
mf,linear,0.6633165829145728,0.6633165829145728,3.6783570134039674
mf,linear,0.6683417085427136,0.6683417085427136,3.7061058249454644
mf,linear,0.6733668341708543,0.6733668341708543,3.7338546364869614
mf,linear,0.678391959798995,0.678391959798995,3.761603448028458
mf,linear,0.6834170854271356,0.6834170854271356,3.7893522595699545
mf,linear,0.6884422110552764,0.6884422110552764,3.8171010711114515
mf,linear,0.6934673366834171,0.6934673366834171,3.8448498826529485
mf,linear,0.6984924623115578,0.6984924623115578,3.8725986941944455
mf,linear,0.7035175879396985,0.7035175879396985,3.9003475057359425
mf,linear,0.7085427135678392,0.7085427135678392,3.9280963172774386
mf,linear,0.7135678391959799,0.7135678391959799,3.9558451288189356
mf,linear,0.7185929648241206,0.7185929648241206,3.9835939403604326
mf,linear,0.7236180904522613,0.7236180904522613,4.011342751901929
mf,linear,0.7286432160804021,0.7286432160804021,4.039091563443426
mf,linear,0.7336683417085427,0.7336683417085427,4.066840374984923
mf,linear,0.7386934673366834,0.7386934673366834,4.09458918652642
mf,linear,0.7437185929648241,0.7437185929648241,4.122337998067916
